municipio_codigo;municipio_nombre;sexo;lugar_nacimiento;poblacion_empadronada
088;Montejo de la Sierra;Hombre;Otros países de América;0
088;Montejo de la Sierra;Hombre;Resto de Europa;0
088;Montejo de la Sierra;Hombre;Unión Europea ;169
088;Montejo de la Sierra;Mujer;África;2
088;Montejo de la Sierra;Mujer;América del Central y del Caribe;0
088;Montejo de la Sierra;Mujer;América del Norte;0
088;Montejo de la Sierra;Mujer;América del Sur;10
088;Montejo de la Sierra;Mujer;Apátridas;0
088;Montejo de la Sierra;Mujer;Asia;0
088;Montejo de la Sierra;Mujer;Oceanía;0
088;Montejo de la Sierra;Mujer;Otros países de América;0
088;Montejo de la Sierra;Mujer;Resto de Europa;0
088;Montejo de la Sierra;Mujer;Unión Europea ;163
089;Moraleja de Enmedio;Hombre;África;84
089;Moraleja de Enmedio;Hombre;América del Central y del Caribe;6
089;Moraleja de Enmedio;Hombre;América del Norte;3
089;Moraleja de Enmedio;Hombre;América del Sur;49
089;Moraleja de Enmedio;Hombre;Apátridas;0
089;Moraleja de Enmedio;Hombre;Asia;6
089;Moraleja de Enmedio;Hombre;Oceanía;1
089;Moraleja de Enmedio;Hombre;Otros países de América;0
089;Moraleja de Enmedio;Hombre;Resto de Europa;8
089;Moraleja de Enmedio;Hombre;Unión Europea ;2274
089;Moraleja de Enmedio;Mujer;África;48
089;Moraleja de Enmedio;Mujer;América del Central y del Caribe;16
089;Moraleja de Enmedio;Mujer;América del Norte;2
089;Moraleja de Enmedio;Mujer;América del Sur;56
089;Moraleja de Enmedio;Mujer;Apátridas;0
089;Moraleja de Enmedio;Mujer;Asia;10
089;Moraleja de Enmedio;Mujer;Oceanía;0
089;Moraleja de Enmedio;Mujer;Otros países de América;0
089;Moraleja de Enmedio;Mujer;Resto de Europa;4
089;Moraleja de Enmedio;Mujer;Unión Europea ;2302
090;Moralzarzal;Hombre;África;202
090;Moralzarzal;Hombre;América del Central y del Caribe;22
090;Moralzarzal;Hombre;América del Norte;18
090;Moralzarzal;Hombre;América del Sur;157
090;Moralzarzal;Hombre;Apátridas;0
090;Moralzarzal;Hombre;Asia;29
090;Moralzarzal;Hombre;Oceanía;1
090;Moralzarzal;Hombre;Otros países de América;0
090;Moralzarzal;Hombre;Resto de Europa;32
090;Moralzarzal;Hombre;Unión Europea ;5781
090;Moralzarzal;Mujer;África;113
090;Moralzarzal;Mujer;América del Central y del Caribe;41
090;Moralzarzal;Mujer;América del Norte;13
090;Moralzarzal;Mujer;América del Sur;233
090;Moralzarzal;Mujer;Apátridas;0
090;Moralzarzal;Mujer;Asia;39
090;Moralzarzal;Mujer;Oceanía;3
090;Moralzarzal;Mujer;Otros países de América;0
090;Moralzarzal;Mujer;Resto de Europa;48
090;Moralzarzal;Mujer;Unión Europea ;5764
091;Morata de Tajuña;Hombre;África;74
091;Morata de Tajuña;Hombre;América del Central y del Caribe;12
091;Morata de Tajuña;Hombre;América del Norte;1
091;Morata de Tajuña;Hombre;América del Sur;138
091;Morata de Tajuña;Hombre;Apátridas;0
091;Morata de Tajuña;Hombre;Asia;18
091;Morata de Tajuña;Hombre;Oceanía;1
091;Morata de Tajuña;Hombre;Otros países de América;0
091;Morata de Tajuña;Hombre;Resto de Europa;19
091;Morata de Tajuña;Hombre;Unión Europea ;3487
091;Morata de Tajuña;Mujer;África;77
091;Morata de Tajuña;Mujer;América del Central y del Caribe;17
091;Morata de Tajuña;Mujer;América del Norte;9
091;Morata de Tajuña;Mujer;América del Sur;170
091;Morata de Tajuña;Mujer;Apátridas;0
091;Morata de Tajuña;Mujer;Asia;12
091;Morata de Tajuña;Mujer;Oceanía;0
091;Morata de Tajuña;Mujer;Otros países de América;0
091;Morata de Tajuña;Mujer;Resto de Europa;24
091;Morata de Tajuña;Mujer;Unión Europea ;3423
092;Móstoles;Hombre;África;3653
092;Móstoles;Hombre;América del Central y del Caribe;1068
092;Móstoles;Hombre;América del Norte;119
092;Móstoles;Hombre;América del Sur;4457
092;Móstoles;Hombre;Apátridas;0
092;Móstoles;Hombre;Asia;822
092;Móstoles;Hombre;Oceanía;24
092;Móstoles;Hombre;Otros países de América;0
092;Móstoles;Hombre;Resto de Europa;1105
092;Móstoles;Hombre;Unión Europea ;89620
092;Móstoles;Mujer;África;2757
092;Móstoles;Mujer;América del Central y del Caribe;1590
092;Móstoles;Mujer;América del Norte;130
092;Móstoles;Mujer;América del Sur;5515
092;Móstoles;Mujer;Apátridas;0
092;Móstoles;Mujer;Asia;786
092;Móstoles;Mujer;Oceanía;24
092;Móstoles;Mujer;Otros países de América;0
092;Móstoles;Mujer;Resto de Europa;1370
092;Móstoles;Mujer;Unión Europea ;93543
093;Navacerrada;Hombre;África;44
093;Navacerrada;Hombre;América del Central y del Caribe;7
093;Navacerrada;Hombre;América del Norte;4
093;Navacerrada;Hombre;América del Sur;45
093;Navacerrada;Hombre;Apátridas;0
093;Navacerrada;Hombre;Asia;5
093;Navacerrada;Hombre;Oceanía;0
093;Navacerrada;Hombre;Otros países de América;0
093;Navacerrada;Hombre;Resto de Europa;21
093;Navacerrada;Hombre;Unión Europea ;1308
093;Navacerrada;Mujer;África;30
093;Navacerrada;Mujer;América del Central y del Caribe;16
093;Navacerrada;Mujer;América del Norte;9
093;Navacerrada;Mujer;América del Sur;52
093;Navacerrada;Mujer;Apátridas;0
093;Navacerrada;Mujer;Asia;12
093;Navacerrada;Mujer;Oceanía;0
093;Navacerrada;Mujer;Otros países de América;0
093;Navacerrada;Mujer;Resto de Europa;24
093;Navacerrada;Mujer;Unión Europea ;1316
094;Navalafuente;Hombre;África;39
094;Navalafuente;Hombre;América del Central y del Caribe;2
094;Navalafuente;Hombre;América del Norte;2
094;Navalafuente;Hombre;América del Sur;36
094;Navalafuente;Hombre;Apátridas;0
094;Navalafuente;Hombre;Asia;0
094;Navalafuente;Hombre;Oceanía;0
094;Navalafuente;Hombre;Otros países de América;0
094;Navalafuente;Hombre;Resto de Europa;20
094;Navalafuente;Hombre;Unión Europea ;581
094;Navalafuente;Mujer;África;34
094;Navalafuente;Mujer;América del Central y del Caribe;4
094;Navalafuente;Mujer;América del Norte;1
094;Navalafuente;Mujer;América del Sur;59
094;Navalafuente;Mujer;Apátridas;0
094;Navalafuente;Mujer;Asia;5
094;Navalafuente;Mujer;Oceanía;0
094;Navalafuente;Mujer;Otros países de América;0
094;Navalafuente;Mujer;Resto de Europa;38
094;Navalafuente;Mujer;Unión Europea ;519
095;Navalagamella;Hombre;África;153
095;Navalagamella;Hombre;América del Central y del Caribe;5
095;Navalagamella;Hombre;América del Norte;4
095;Navalagamella;Hombre;América del Sur;57
095;Navalagamella;Hombre;Apátridas;0
095;Navalagamella;Hombre;Asia;3
095;Navalagamella;Hombre;Oceanía;2
095;Navalagamella;Hombre;Otros países de América;0
095;Navalagamella;Hombre;Resto de Europa;8
095;Navalagamella;Hombre;Unión Europea ;1029
095;Navalagamella;Mujer;África;87
095;Navalagamella;Mujer;América del Central y del Caribe;12
095;Navalagamella;Mujer;América del Norte;6
095;Navalagamella;Mujer;América del Sur;79
095;Navalagamella;Mujer;Apátridas;0
095;Navalagamella;Mujer;Asia;4
095;Navalagamella;Mujer;Oceanía;0
095;Navalagamella;Mujer;Otros países de América;0
095;Navalagamella;Mujer;Resto de Europa;7
095;Navalagamella;Mujer;Unión Europea ;987
096;Navalcarnero;Hombre;África;677
096;Navalcarnero;Hombre;América del Central y del Caribe;81
096;Navalcarnero;Hombre;América del Norte;18
096;Navalcarnero;Hombre;América del Sur;580
096;Navalcarnero;Hombre;Apátridas;0
096;Navalcarnero;Hombre;Asia;71
096;Navalcarnero;Hombre;Oceanía;3
096;Navalcarnero;Hombre;Otros países de América;0
096;Navalcarnero;Hombre;Resto de Europa;60
096;Navalcarnero;Hombre;Unión Europea ;12285
096;Navalcarnero;Mujer;África;515
096;Navalcarnero;Mujer;América del Central y del Caribe;128
096;Navalcarnero;Mujer;América del Norte;27
096;Navalcarnero;Mujer;América del Sur;743
096;Navalcarnero;Mujer;Apátridas;0
096;Navalcarnero;Mujer;Asia;61
096;Navalcarnero;Mujer;Oceanía;3
096;Navalcarnero;Mujer;Otros países de América;0
096;Navalcarnero;Mujer;Resto de Europa;84
096;Navalcarnero;Mujer;Unión Europea ;12233
097;Navarredonda y San Mamés;Hombre;África;0
097;Navarredonda y San Mamés;Hombre;América del Central y del Caribe;0
097;Navarredonda y San Mamés;Hombre;América del Norte;0
097;Navarredonda y San Mamés;Hombre;América del Sur;2
097;Navarredonda y San Mamés;Hombre;Apátridas;0
097;Navarredonda y San Mamés;Hombre;Asia;0
097;Navarredonda y San Mamés;Hombre;Oceanía;0
097;Navarredonda y San Mamés;Hombre;Otros países de América;0
097;Navarredonda y San Mamés;Hombre;Resto de Europa;0
097;Navarredonda y San Mamés;Hombre;Unión Europea ;82
097;Navarredonda y San Mamés;Mujer;África;0
097;Navarredonda y San Mamés;Mujer;América del Central y del Caribe;0
097;Navarredonda y San Mamés;Mujer;América del Norte;0
097;Navarredonda y San Mamés;Mujer;América del Sur;0
097;Navarredonda y San Mamés;Mujer;Apátridas;0
097;Navarredonda y San Mamés;Mujer;Asia;0
097;Navarredonda y San Mamés;Mujer;Oceanía;0
097;Navarredonda y San Mamés;Mujer;Otros países de América;0
097;Navarredonda y San Mamés;Mujer;Resto de Europa;0
097;Navarredonda y San Mamés;Mujer;Unión Europea ;47
099;Navas del Rey;Hombre;África;121
099;Navas del Rey;Hombre;América del Central y del Caribe;7
099;Navas del Rey;Hombre;América del Norte;3
099;Navas del Rey;Hombre;América del Sur;45
099;Navas del Rey;Hombre;Apátridas;0
099;Navas del Rey;Hombre;Asia;4
099;Navas del Rey;Hombre;Oceanía;1
099;Navas del Rey;Hombre;Otros países de América;0
099;Navas del Rey;Hombre;Resto de Europa;5
099;Navas del Rey;Hombre;Unión Europea ;1280
099;Navas del Rey;Mujer;África;102
099;Navas del Rey;Mujer;América del Central y del Caribe;13
099;Navas del Rey;Mujer;América del Norte;1
099;Navas del Rey;Mujer;América del Sur;62
099;Navas del Rey;Mujer;Apátridas;0
099;Navas del Rey;Mujer;Asia;2
099;Navas del Rey;Mujer;Oceanía;0
099;Navas del Rey;Mujer;Otros países de América;0
099;Navas del Rey;Mujer;Resto de Europa;3
099;Navas del Rey;Mujer;Unión Europea ;1102
100;Nuevo Baztán;Hombre;África;19
100;Nuevo Baztán;Hombre;América del Central y del Caribe;25
100;Nuevo Baztán;Hombre;América del Norte;15
100;Nuevo Baztán;Hombre;América del Sur;127
100;Nuevo Baztán;Hombre;Apátridas;0
100;Nuevo Baztán;Hombre;Asia;30
100;Nuevo Baztán;Hombre;Oceanía;2
100;Nuevo Baztán;Hombre;Otros países de América;0
100;Nuevo Baztán;Hombre;Resto de Europa;11
100;Nuevo Baztán;Hombre;Unión Europea ;2866
100;Nuevo Baztán;Mujer;África;13
100;Nuevo Baztán;Mujer;América del Central y del Caribe;38
100;Nuevo Baztán;Mujer;América del Norte;13
100;Nuevo Baztán;Mujer;América del Sur;173
100;Nuevo Baztán;Mujer;Apátridas;0
100;Nuevo Baztán;Mujer;Asia;25
100;Nuevo Baztán;Mujer;Oceanía;2
100;Nuevo Baztán;Mujer;Otros países de América;0
100;Nuevo Baztán;Mujer;Resto de Europa;16
100;Nuevo Baztán;Mujer;Unión Europea ;2716
101;Olmeda de las Fuentes;Hombre;África;2
101;Olmeda de las Fuentes;Hombre;América del Central y del Caribe;1
101;Olmeda de las Fuentes;Hombre;América del Norte;2
101;Olmeda de las Fuentes;Hombre;América del Sur;3
101;Olmeda de las Fuentes;Hombre;Apátridas;0
101;Olmeda de las Fuentes;Hombre;Asia;0
101;Olmeda de las Fuentes;Hombre;Oceanía;0
101;Olmeda de las Fuentes;Hombre;Otros países de América;0
101;Olmeda de las Fuentes;Hombre;Resto de Europa;0
101;Olmeda de las Fuentes;Hombre;Unión Europea ;165
101;Olmeda de las Fuentes;Mujer;África;0
101;Olmeda de las Fuentes;Mujer;América del Central y del Caribe;1
101;Olmeda de las Fuentes;Mujer;América del Norte;2
101;Olmeda de las Fuentes;Mujer;América del Sur;4
101;Olmeda de las Fuentes;Mujer;Apátridas;0
101;Olmeda de las Fuentes;Mujer;Asia;2
101;Olmeda de las Fuentes;Mujer;Oceanía;0
101;Olmeda de las Fuentes;Mujer;Otros países de América;0
101;Olmeda de las Fuentes;Mujer;Resto de Europa;1
101;Olmeda de las Fuentes;Mujer;Unión Europea ;149
102;Orusco de Tajuña;Hombre;África;7
102;Orusco de Tajuña;Hombre;América del Central y del Caribe;3
102;Orusco de Tajuña;Hombre;América del Norte;0
102;Orusco de Tajuña;Hombre;América del Sur;15
102;Orusco de Tajuña;Hombre;Apátridas;0
102;Orusco de Tajuña;Hombre;Asia;1
102;Orusco de Tajuña;Hombre;Oceanía;0
102;Orusco de Tajuña;Hombre;Otros países de América;0
102;Orusco de Tajuña;Hombre;Resto de Europa;1
102;Orusco de Tajuña;Hombre;Unión Europea ;585
102;Orusco de Tajuña;Mujer;África;8
102;Orusco de Tajuña;Mujer;América del Central y del Caribe;2
102;Orusco de Tajuña;Mujer;América del Norte;0
102;Orusco de Tajuña;Mujer;América del Sur;18
102;Orusco de Tajuña;Mujer;Apátridas;0
102;Orusco de Tajuña;Mujer;Asia;0
102;Orusco de Tajuña;Mujer;Oceanía;0
102;Orusco de Tajuña;Mujer;Otros países de América;0
102;Orusco de Tajuña;Mujer;Resto de Europa;4
102;Orusco de Tajuña;Mujer;Unión Europea ;574
104;Paracuellos de Jarama;Hombre;África;163
104;Paracuellos de Jarama;Hombre;América del Central y del Caribe;83
104;Paracuellos de Jarama;Hombre;América del Norte;48
104;Paracuellos de Jarama;Hombre;América del Sur;742
104;Paracuellos de Jarama;Hombre;Apátridas;0
104;Paracuellos de Jarama;Hombre;Asia;68
104;Paracuellos de Jarama;Hombre;Oceanía;3
104;Paracuellos de Jarama;Hombre;Otros países de América;0
104;Paracuellos de Jarama;Hombre;Resto de Europa;60
104;Paracuellos de Jarama;Hombre;Unión Europea ;10953
104;Paracuellos de Jarama;Mujer;África;126
104;Paracuellos de Jarama;Mujer;América del Central y del Caribe;152
104;Paracuellos de Jarama;Mujer;América del Norte;61
104;Paracuellos de Jarama;Mujer;América del Sur;969
104;Paracuellos de Jarama;Mujer;Apátridas;0
104;Paracuellos de Jarama;Mujer;Asia;91
104;Paracuellos de Jarama;Mujer;Oceanía;4
104;Paracuellos de Jarama;Mujer;Otros países de América;0
104;Paracuellos de Jarama;Mujer;Resto de Europa;88
104;Paracuellos de Jarama;Mujer;Unión Europea ;10292
106;Parla;Hombre;África;4381
106;Parla;Hombre;América del Central y del Caribe;816
106;Parla;Hombre;América del Norte;36
106;Parla;Hombre;América del Sur;4576
106;Parla;Hombre;Apátridas;0
106;Parla;Hombre;Asia;1995
106;Parla;Hombre;Oceanía;2
106;Parla;Hombre;Otros países de América;0
106;Parla;Hombre;Resto de Europa;557
106;Parla;Hombre;Unión Europea ;50272
106;Parla;Mujer;África;3477
106;Parla;Mujer;América del Central y del Caribe;1122
106;Parla;Mujer;América del Norte;58
106;Parla;Mujer;América del Sur;5211
106;Parla;Mujer;Apátridas;0
106;Parla;Mujer;Asia;1751
106;Parla;Mujer;Oceanía;7
106;Parla;Mujer;Otros países de América;0
106;Parla;Mujer;Resto de Europa;672
106;Parla;Mujer;Unión Europea ;50965
107;Patones;Hombre;África;1
107;Patones;Hombre;América del Central y del Caribe;0
107;Patones;Hombre;América del Norte;0
107;Patones;Hombre;América del Sur;2
107;Patones;Hombre;Apátridas;0
107;Patones;Hombre;Asia;1
107;Patones;Hombre;Oceanía;0
107;Patones;Hombre;Otros países de América;0
107;Patones;Hombre;Resto de Europa;2
107;Patones;Hombre;Unión Europea ;255
107;Patones;Mujer;África;1
107;Patones;Mujer;América del Central y del Caribe;5
107;Patones;Mujer;América del Norte;1
107;Patones;Mujer;América del Sur;6
107;Patones;Mujer;Apátridas;0
107;Patones;Mujer;Asia;1
107;Patones;Mujer;Oceanía;0
107;Patones;Mujer;Otros países de América;0
107;Patones;Mujer;Resto de Europa;0
107;Patones;Mujer;Unión Europea ;277
108;Pedrezuela;Hombre;África;92
108;Pedrezuela;Hombre;América del Central y del Caribe;18
108;Pedrezuela;Hombre;América del Norte;8
108;Pedrezuela;Hombre;América del Sur;153
108;Pedrezuela;Hombre;Apátridas;0
108;Pedrezuela;Hombre;Asia;13
108;Pedrezuela;Hombre;Oceanía;0
108;Pedrezuela;Hombre;Otros países de América;0
108;Pedrezuela;Hombre;Resto de Europa;23
108;Pedrezuela;Hombre;Unión Europea ;2503
108;Pedrezuela;Mujer;África;82
108;Pedrezuela;Mujer;América del Central y del Caribe;28
108;Pedrezuela;Mujer;América del Norte;9
108;Pedrezuela;Mujer;América del Sur;236
108;Pedrezuela;Mujer;Apátridas;0
108;Pedrezuela;Mujer;Asia;16
108;Pedrezuela;Mujer;Oceanía;2
108;Pedrezuela;Mujer;Otros países de América;0
108;Pedrezuela;Mujer;Resto de Europa;35
108;Pedrezuela;Mujer;Unión Europea ;2394
109;Pelayos de la Presa;Hombre;África;122
109;Pelayos de la Presa;Hombre;América del Central y del Caribe;11
109;Pelayos de la Presa;Hombre;América del Norte;3
109;Pelayos de la Presa;Hombre;América del Sur;88
109;Pelayos de la Presa;Hombre;Apátridas;0
109;Pelayos de la Presa;Hombre;Asia;8
109;Pelayos de la Presa;Hombre;Oceanía;0
109;Pelayos de la Presa;Hombre;Otros países de América;0
109;Pelayos de la Presa;Hombre;Resto de Europa;8
109;Pelayos de la Presa;Hombre;Unión Europea ;1010
109;Pelayos de la Presa;Mujer;África;72
109;Pelayos de la Presa;Mujer;América del Central y del Caribe;19
109;Pelayos de la Presa;Mujer;América del Norte;5
109;Pelayos de la Presa;Mujer;América del Sur;104
109;Pelayos de la Presa;Mujer;Apátridas;0
109;Pelayos de la Presa;Mujer;Asia;7
109;Pelayos de la Presa;Mujer;Oceanía;0
109;Pelayos de la Presa;Mujer;Otros países de América;0
109;Pelayos de la Presa;Mujer;Resto de Europa;11
109;Pelayos de la Presa;Mujer;Unión Europea ;1000
110;Perales de Tajuña;Hombre;África;40
110;Perales de Tajuña;Hombre;América del Central y del Caribe;6
110;Perales de Tajuña;Hombre;América del Norte;1
110;Perales de Tajuña;Hombre;América del Sur;33
110;Perales de Tajuña;Hombre;Apátridas;0
110;Perales de Tajuña;Hombre;Asia;7
110;Perales de Tajuña;Hombre;Oceanía;0
110;Perales de Tajuña;Hombre;Otros países de América;0
110;Perales de Tajuña;Hombre;Resto de Europa;10
110;Perales de Tajuña;Hombre;Unión Europea ;1324
110;Perales de Tajuña;Mujer;África;32
110;Perales de Tajuña;Mujer;América del Central y del Caribe;7
110;Perales de Tajuña;Mujer;América del Norte;4
110;Perales de Tajuña;Mujer;América del Sur;34
110;Perales de Tajuña;Mujer;Apátridas;0
110;Perales de Tajuña;Mujer;Asia;4
110;Perales de Tajuña;Mujer;Oceanía;0
110;Perales de Tajuña;Mujer;Otros países de América;0
110;Perales de Tajuña;Mujer;Resto de Europa;14
110;Perales de Tajuña;Mujer;Unión Europea ;1301
111;Pezuela de las Torres;Hombre;África;1
111;Pezuela de las Torres;Hombre;América del Central y del Caribe;1
111;Pezuela de las Torres;Hombre;América del Norte;2
111;Pezuela de las Torres;Hombre;América del Sur;9
111;Pezuela de las Torres;Hombre;Apátridas;0
111;Pezuela de las Torres;Hombre;Asia;1
111;Pezuela de las Torres;Hombre;Oceanía;0
111;Pezuela de las Torres;Hombre;Otros países de América;0
111;Pezuela de las Torres;Hombre;Resto de Europa;3
111;Pezuela de las Torres;Hombre;Unión Europea ;409
111;Pezuela de las Torres;Mujer;África;1
111;Pezuela de las Torres;Mujer;América del Central y del Caribe;2
111;Pezuela de las Torres;Mujer;América del Norte;3
111;Pezuela de las Torres;Mujer;América del Sur;7
111;Pezuela de las Torres;Mujer;Apátridas;0
111;Pezuela de las Torres;Mujer;Asia;1
111;Pezuela de las Torres;Mujer;Oceanía;0
111;Pezuela de las Torres;Mujer;Otros países de América;0
111;Pezuela de las Torres;Mujer;Resto de Europa;2
111;Pezuela de las Torres;Mujer;Unión Europea ;374
112;Pinilla del Valle;Hombre;África;0
112;Pinilla del Valle;Hombre;América del Central y del Caribe;0
112;Pinilla del Valle;Hombre;América del Norte;0
112;Pinilla del Valle;Hombre;América del Sur;2
112;Pinilla del Valle;Hombre;Apátridas;0
112;Pinilla del Valle;Hombre;Asia;0
112;Pinilla del Valle;Hombre;Oceanía;0
112;Pinilla del Valle;Hombre;Otros países de América;0
112;Pinilla del Valle;Hombre;Resto de Europa;0
112;Pinilla del Valle;Hombre;Unión Europea ;104
112;Pinilla del Valle;Mujer;África;0
112;Pinilla del Valle;Mujer;América del Central y del Caribe;0
112;Pinilla del Valle;Mujer;América del Norte;0
112;Pinilla del Valle;Mujer;América del Sur;2
112;Pinilla del Valle;Mujer;Apátridas;0
112;Pinilla del Valle;Mujer;Asia;0
112;Pinilla del Valle;Mujer;Oceanía;0
112;Pinilla del Valle;Mujer;Otros países de América;0
112;Pinilla del Valle;Mujer;Resto de Europa;1
112;Pinilla del Valle;Mujer;Unión Europea ;76
113;Pinto;Hombre;África;465
113;Pinto;Hombre;América del Central y del Caribe;171
113;Pinto;Hombre;América del Norte;18
113;Pinto;Hombre;América del Sur;1242
113;Pinto;Hombre;Apátridas;0
113;Pinto;Hombre;Asia;318
113;Pinto;Hombre;Oceanía;7
113;Pinto;Hombre;Otros países de América;0
113;Pinto;Hombre;Resto de Europa;133
113;Pinto;Hombre;Unión Europea ;22630
113;Pinto;Mujer;África;350
113;Pinto;Mujer;América del Central y del Caribe;257
113;Pinto;Mujer;América del Norte;39
113;Pinto;Mujer;América del Sur;1581
113;Pinto;Mujer;Apátridas;0
113;Pinto;Mujer;Asia;290
113;Pinto;Mujer;Oceanía;6
113;Pinto;Mujer;Otros países de América;0
113;Pinto;Mujer;Resto de Europa;185
113;Pinto;Mujer;Unión Europea ;22749
114;Piñuecar-Gandullas;Hombre;África;1
114;Piñuecar-Gandullas;Hombre;América del Central y del Caribe;0
114;Piñuecar-Gandullas;Hombre;América del Norte;0
114;Piñuecar-Gandullas;Hombre;América del Sur;2
114;Piñuecar-Gandullas;Hombre;Apátridas;0
114;Piñuecar-Gandullas;Hombre;Asia;1
114;Piñuecar-Gandullas;Hombre;Oceanía;0
114;Piñuecar-Gandullas;Hombre;Otros países de América;0
114;Piñuecar-Gandullas;Hombre;Resto de Europa;0
114;Piñuecar-Gandullas;Hombre;Unión Europea ;91
114;Piñuecar-Gandullas;Mujer;África;4
114;Piñuecar-Gandullas;Mujer;América del Central y del Caribe;1
114;Piñuecar-Gandullas;Mujer;América del Norte;0
114;Piñuecar-Gandullas;Mujer;América del Sur;1
114;Piñuecar-Gandullas;Mujer;Apátridas;0
114;Piñuecar-Gandullas;Mujer;Asia;0
114;Piñuecar-Gandullas;Mujer;Oceanía;0
114;Piñuecar-Gandullas;Mujer;Otros países de América;0
114;Piñuecar-Gandullas;Mujer;Resto de Europa;0
114;Piñuecar-Gandullas;Mujer;Unión Europea ;82
115;Pozuelo de Alarcón;Hombre;África;454
115;Pozuelo de Alarcón;Hombre;América del Central y del Caribe;425
115;Pozuelo de Alarcón;Hombre;América del Norte;440
115;Pozuelo de Alarcón;Hombre;América del Sur;1571
115;Pozuelo de Alarcón;Hombre;Apátridas;0
115;Pozuelo de Alarcón;Hombre;Asia;356
115;Pozuelo de Alarcón;Hombre;Oceanía;18
115;Pozuelo de Alarcón;Hombre;Otros países de América;0
115;Pozuelo de Alarcón;Hombre;Resto de Europa;151
115;Pozuelo de Alarcón;Hombre;Unión Europea ;37661
115;Pozuelo de Alarcón;Mujer;África;469
115;Pozuelo de Alarcón;Mujer;América del Central y del Caribe;844
115;Pozuelo de Alarcón;Mujer;América del Norte;481
115;Pozuelo de Alarcón;Mujer;América del Sur;2423
115;Pozuelo de Alarcón;Mujer;Apátridas;0
115;Pozuelo de Alarcón;Mujer;Asia;591
115;Pozuelo de Alarcón;Mujer;Oceanía;10
115;Pozuelo de Alarcón;Mujer;Otros países de América;0
115;Pozuelo de Alarcón;Mujer;Resto de Europa;282
115;Pozuelo de Alarcón;Mujer;Unión Europea ;39427
116;Pozuelo del Rey;Hombre;África;6
116;Pozuelo del Rey;Hombre;América del Central y del Caribe;5
116;Pozuelo del Rey;Hombre;América del Norte;3
116;Pozuelo del Rey;Hombre;América del Sur;19
116;Pozuelo del Rey;Hombre;Apátridas;0
116;Pozuelo del Rey;Hombre;Asia;0
116;Pozuelo del Rey;Hombre;Oceanía;0
116;Pozuelo del Rey;Hombre;Otros países de América;0
116;Pozuelo del Rey;Hombre;Resto de Europa;0
116;Pozuelo del Rey;Hombre;Unión Europea ;544
116;Pozuelo del Rey;Mujer;África;5
116;Pozuelo del Rey;Mujer;América del Central y del Caribe;7
116;Pozuelo del Rey;Mujer;América del Norte;5
116;Pozuelo del Rey;Mujer;América del Sur;25
116;Pozuelo del Rey;Mujer;Apátridas;0
116;Pozuelo del Rey;Mujer;Asia;0
116;Pozuelo del Rey;Mujer;Oceanía;1
116;Pozuelo del Rey;Mujer;Otros países de América;0
116;Pozuelo del Rey;Mujer;Resto de Europa;1
116;Pozuelo del Rey;Mujer;Unión Europea ;478
117;Prádena del Rincón;Hombre;África;1
117;Prádena del Rincón;Hombre;América del Central y del Caribe;1
117;Prádena del Rincón;Hombre;América del Norte;0
117;Prádena del Rincón;Hombre;América del Sur;1
117;Prádena del Rincón;Hombre;Apátridas;0
117;Prádena del Rincón;Hombre;Asia;0
117;Prádena del Rincón;Hombre;Oceanía;0
117;Prádena del Rincón;Hombre;Otros países de América;0
117;Prádena del Rincón;Hombre;Resto de Europa;0
117;Prádena del Rincón;Hombre;Unión Europea ;70
117;Prádena del Rincón;Mujer;África;1
117;Prádena del Rincón;Mujer;América del Central y del Caribe;0
117;Prádena del Rincón;Mujer;América del Norte;0
117;Prádena del Rincón;Mujer;América del Sur;0
117;Prádena del Rincón;Mujer;Apátridas;0
117;Prádena del Rincón;Mujer;Asia;0
117;Prádena del Rincón;Mujer;Oceanía;0
117;Prádena del Rincón;Mujer;Otros países de América;0
117;Prádena del Rincón;Mujer;Resto de Europa;0
117;Prádena del Rincón;Mujer;Unión Europea ;58
118;Puebla de la Sierra;Hombre;África;0
118;Puebla de la Sierra;Hombre;América del Central y del Caribe;0
118;Puebla de la Sierra;Hombre;América del Norte;0
118;Puebla de la Sierra;Hombre;América del Sur;1
118;Puebla de la Sierra;Hombre;Apátridas;0
118;Puebla de la Sierra;Hombre;Asia;0
118;Puebla de la Sierra;Hombre;Oceanía;0
118;Puebla de la Sierra;Hombre;Otros países de América;0
118;Puebla de la Sierra;Hombre;Resto de Europa;0
118;Puebla de la Sierra;Hombre;Unión Europea ;36
118;Puebla de la Sierra;Mujer;África;0
118;Puebla de la Sierra;Mujer;América del Central y del Caribe;0
118;Puebla de la Sierra;Mujer;América del Norte;0
118;Puebla de la Sierra;Mujer;América del Sur;0
118;Puebla de la Sierra;Mujer;Apátridas;0
118;Puebla de la Sierra;Mujer;Asia;0
118;Puebla de la Sierra;Mujer;Oceanía;0
118;Puebla de la Sierra;Mujer;Otros países de América;0
118;Puebla de la Sierra;Mujer;Resto de Europa;0
118;Puebla de la Sierra;Mujer;Unión Europea ;24
902;Puentes Viejas;Hombre;África;3
902;Puentes Viejas;Hombre;América del Central y del Caribe;1
902;Puentes Viejas;Hombre;América del Norte;0
902;Puentes Viejas;Hombre;América del Sur;5
902;Puentes Viejas;Hombre;Apátridas;0
902;Puentes Viejas;Hombre;Asia;1
902;Puentes Viejas;Hombre;Oceanía;0
